NAME,CBSA,GEOID,year,geoyearID,total,child,taxbase,O65,Pchild,Ptaxbase,PO65,homevalue,State,MetroMicro,CBSAFIPS,popdensity,O65popdensity,tbpopdensity,childpopdensity
"Manhattan, KS","Manhattan, KS Metro Area",310M100US31740,2011,310M100US317402011,129369,30661,88436,10272,23.7,68.4,7.9,156400, KS, Metro,31740,70.4972308173933,5.597535382945404,48.19155365324764,16.708141781200258
"Manhattan, KS","Manhattan, KS Metro Area",310M100US31740,2012,310M100US317402012,135823,31393,93369,11061,23.1,68.7,8.1,156500, KS, Metro,31740,74.01421809947368,6.027486260782624,50.87970026968744,17.10703156900361
"Manhattan, KS","Manhattan, KS Metro Area",310M200US31740,2013,310M200US317402013,98085,19317,69794,8974,19.7,71.2,9.1,168400, KS, Metro,31740,53.44959677143691,4.890214420419787,38.032942417960626,10.5264399330565
"Manhattan, KS","Manhattan, KS Metro Area",310M200US31740,2014,310M200US317402014,98091,19966,69070,9055,20.4,70.4,9.2,177200, KS, Metro,31740,53.45286635986153,4.934353864152126,37.63841208139009,10.880100414319308
"Manhattan, KS","Manhattan, KS Metro Area",310M200US31740,2015,310M200US317402015,98545,19687,69771,9087,20.0,70.8,9.2,189300, KS, Metro,31740,53.700265217324265,4.95179166908342,38.02040899566626,10.728064552574589
"Manhattan, KS","Manhattan, KS Metro Area",310M300US31740,2016,310M300US317402016,97004,19082,68446,9476,19.7,70.6,9.8,179400, KS, Metro,31740,52.860525923601635,5.163769985279464,37.29837488522986,10.39838105309231
"Manhattan, KS","Manhattan, KS Metro Area",310M300US31740,2017,310M300US317402017,98080,19354,68473,10253,19.7,69.8,10.5,189600, KS, Metro,31740,53.446872114416394,5.587181686267448,37.31308803314064,10.546602395008309
"Manhattan, KS","Manhattan, KS Metro Area",310M400US31740,2018,310M400US317402018,97980,19434,67962,10584,19.8,69.4,10.8,212800, KS, Metro,31740,53.3923789740061,5.767553981025522,37.03462808564404,10.590196907336544
"Manhattan, KS","Manhattan, KS Metro Area",310M500US31740,2019,310M500US317402019,130285,28883,87910,13492,22.2,67.5,10.4,189200, KS, Metro,31740,70.99638798355159,7.352214504156872,47.90491973468949,15.739253744705229
"Manitowoc, WI","Manitowoc, WI Micro Area",310M100US31820,2010,310M100US318202010,81349,18218,49133,13998,22.4,60.4,17.2,124600, WI, Micro,31820,138.04315948424588,23.75355746795257,83.37502065101542,30.914581365277893
"Manitowoc, WI","Manitowoc, WI Micro Area",310M100US31820,2011,310M100US318202011,80976,17874,49179,13923,22.1,60.7,17.2,126000, WI, Micro,31820,137.41020642412684,23.626288085891105,83.45307920534644,30.33083913288929
"Manitowoc, WI","Manitowoc, WI Micro Area",310M100US31820,2012,310M100US318202012,80671,17397,49012,14262,21.6,60.8,17.7,126900, WI, Micro,31820,136.8926442704102,24.201545692808942,83.16969271462291,29.521405862978348
"Manitowoc, WI","Manitowoc, WI Micro Area",310M200US31820,2013,310M200US318202013,80654,17160,48811,14683,21.3,60.5,18.2,126200, WI, Micro,31820,136.8637965438096,24.915951157447324,82.82861077069818,29.119234615664105
"Manitowoc, WI","Manitowoc, WI Micro Area",310M200US31820,2014,310M200US318202014,80160,16819,48307,15034,21.0,60.3,18.8,124400, WI, Micro,31820,136.02551554729806,25.511571865494997,81.9733605232451,28.54058315855796
"Manitowoc, WI","Manitowoc, WI Micro Area",310M200US31820,2015,310M200US318202015,79806,16251,48436,15119,20.4,60.7,18.9,128800, WI, Micro,31820,135.4248040639679,25.655810498497996,82.19226386039082,27.576729705079103
"Manitowoc, WI","Manitowoc, WI Micro Area",310M300US31820,2016,310M300US318202016,79536,16533,47608,15395,20.8,59.9,19.4,129100, WI, Micro,31820,134.96663428854663,26.1241618244842,80.78720988243221,28.055262581630224
"Manitowoc, WI","Manitowoc, WI Micro Area",310M300US31820,2017,310M300US318202017,79175,16520,46940,15715,20.9,59.3,19.8,123100, WI, Micro,31820,134.35404432955744,26.667177854613136,79.65366391953806,28.033202555406238
"Manitowoc, WI","Manitowoc, WI Micro Area",310M400US31820,2018,310M400US318202018,79074,16065,47068,15941,20.3,59.5,20.2,129900, WI, Micro,31820,134.182654895048,27.050682925891696,79.87087033158963,27.261101637566657
"Manitowoc, WI","Manitowoc, WI Micro Area",310M500US31820,2019,310M500US318202019,78981,16155,45856,16970,20.5,58.1,21.5,140300, WI, Micro,31820,134.02484086129178,28.79681884777505,77.8141971174763,27.41382489604042
"Mankato, MN","Mankato-North Mankato, MN Metro Area",310M100US31860,2010,310M100US318602010,96878,20519,64499,11860,21.2,66.6,12.2,163900, MN, Metro,31860,80.97547106044173,9.913180358562718,53.911485661630415,17.150805040248603
"Mankato, MN","Mankato-North Mankato, MN Metro Area",310M100US31860,2011,310M100US318602011,97204,19874,65736,11594,20.4,67.6,11.9,156900, MN, Metro,31860,81.24795814281032,9.690844272949086,54.9454320447284,16.611681825132838
"Mankato, MN","Mankato-North Mankato, MN Metro Area",310M100US31860,2012,310M100US318602012,98020,19556,66272,12192,20.0,67.6,12.4,163500, MN, Metro,31860,81.9300116986777,10.190682540606801,55.393447615739326,16.34588154233158
"Mankato, MN","Mankato-North Mankato, MN Metro Area",310M200US31860,2013,310M200US318602013,98560,20264,65374,12922,20.6,66.3,13.1,165400, MN, Metro,31860,82.3813706694723,10.800853001125416,54.64285436430684,16.937663304040043
"Mankato, MN","Mankato-North Mankato, MN Metro Area",310M200US31860,2014,310M200US318602014,98478,20205,65368,12905,20.5,66.4,13.1,169600, MN, Metro,31860,82.3128309739072,10.786643552044847,54.637839264631346,16.888348157231004
"Mankato, MN","Mankato-North Mankato, MN Metro Area",310M200US31860,2015,310M200US318602015,99134,19889,65842,13403,20.1,66.4,13.5,172400, MN, Metro,31860,82.86114853842804,11.20289682511097,55.034032138995485,16.624219574321575
"Mankato, MN","Mankato-North Mankato, MN Metro Area",310M300US31860,2016,310M300US318602016,100016,20054,66095,13867,20.1,66.1,13.9,176500, MN, Metro,31860,83.59836819072586,11.590731200015954,55.24550217531221,16.7621348153977
"Mankato, MN","Mankato-North Mankato, MN Metro Area",310M300US31860,2017,310M300US318602017,100939,20490,66281,14168,20.3,65.7,14.0,188300, MN, Metro,31860,84.36985769080626,11.842322033736643,55.400970265252575,17.12656539181704
"Mankato, MN","Mankato-North Mankato, MN Metro Area",310M400US31860,2018,310M400US318602018,101647,20349,66360,14938,20.0,65.3,14.7,191400, MN, Metro,31860,84.96163945251472,12.485926492091895,55.46700241097993,17.008710549442895
"Mankato, MN","Mankato, MN Metro Area",310M500US31860,2019,310M500US318602019,101927,21597,65094,15236,21.2,63.9,14.9,207000, MN, Metro,31860,85.19567743737117,12.735009775974838,54.408816379450386,18.051851281945954
"Mansfield, OH","Mansfield, OH Metro Area",310M100US31900,2010,310M100US319002010,124177,27927,75792,20458,22.5,61.0,16.5,106300, OH, Metro,31900,250.7642910921111,41.31309233724771,153.05513219399154,56.39606656087188
"Mansfield, OH","Mansfield, OH Metro Area",310M100US31900,2011,310M100US319002011,123510,27325,75645,20540,22.1,61.2,16.6,104700, OH, Metro,31900,249.4173445387362,41.4786839674977,152.75827890561655,55.180381665621944
"Mansfield, OH","Mansfield, OH Metro Area",310M100US31900,2012,310M100US319002012,122673,27252,74502,20919,22.2,60.7,17.1,96800, OH, Metro,31900,247.72709826411128,42.24404040487266,150.45009313274167,55.03296472649696
"Mansfield, OH","Mansfield, OH Metro Area",310M200US31900,2013,310M200US319002013,121773,26422,73755,21596,21.7,60.6,17.7,101400, OH, Metro,31900,245.9096291516114,43.61118105949759,148.94159376936676,53.35685432274705
"Mansfield, OH","Mansfield, OH Metro Area",310M200US31900,2014,310M200US319002014,121942,26717,73210,22015,21.9,60.0,18.1,100400, OH, Metro,31900,246.25090946273636,44.45731390187254,147.84101525124183,53.952580309622014
"Mansfield, OH","Mansfield, OH Metro Area",310M200US31900,2015,310M200US319002015,121707,26381,72815,22511,21.7,59.8,18.5,102600, OH, Metro,31900,245.7763480833614,45.45894132387248,147.04334825186686,53.27405850762205
"Mansfield, OH","Mansfield, OH Metro Area",310M300US31900,2016,310M300US319002016,121107,26118,72519,22470,21.6,59.9,18.6,104100, OH, Metro,31900,244.56470200836145,45.37614550874749,146.4456028548669,52.74295364474708
"Mansfield, OH","Mansfield, OH Metro Area",310M300US31900,2017,310M300US319002017,120589,26248,70965,23376,21.8,58.8,19.4,107900, OH, Metro,31900,243.51864756361152,47.205731081997385,143.30743952061707,53.005476960997065
"Mansfield, OH","Mansfield, OH Metro Area",310M400US31900,2018,310M400US319002018,121099,25845,71519,23735,21.3,59.1,19.6,114600, OH, Metro,31900,244.54854672736147,47.93069931687235,144.426192729867,52.19165468062211
"Mansfield, OH","Mansfield, OH Metro Area",310M500US31900,2019,310M500US319002019,121154,26106,71519,23529,21.5,59.0,19.4,118600, OH, Metro,31900,244.65961428423645,47.51470083112237,144.426192729867,52.71872072324708
"Marinette, WI-MI","Marinette, WI-MI Micro Area",310M100US31940,2010,310M100US319402010,66547,13618,39601,13328,20.5,59.5,20.0,107100, WI,-MI Mi,31940,27.234376150523236,5.454487284688621,16.206719009675428,5.573169856159187
"Marinette, WI-MI","Marinette, WI-MI Micro Area",310M100US31940,2011,310M100US319402011,66391,13584,39349,13458,20.5,59.3,20.3,101400, WI,-MI Mi,31940,27.170533112077003,5.507689816727151,16.10358794756997,5.55925534777988
"Marinette, WI-MI","Marinette, WI-MI Micro Area",310M100US31940,2012,310M100US319402012,65378,12962,38993,13423,19.8,59.6,20.5,103300, WI,-MI Mi,31940,26.755962612422923,5.493366058101393,15.95789485983369,5.3047016944878385
"Marinette, WI-MI","Marinette, WI-MI Micro Area",310M200US31940,2013,310M200US319402013,65401,12734,38976,13691,19.5,59.6,20.9,105500, WI,-MI Mi,31940,26.765375368091277,5.603045124150054,15.950937605644036,5.211392638297187
"Marinette, WI-MI","Marinette, WI-MI Micro Area",310M200US31940,2014,310M200US319402014,65012,12672,38317,14023,19.5,58.9,21.6,98400, WI,-MI Mi,31940,26.60617702222214,5.738916205971529,15.681241693233337,5.186019123017273
"Marinette, WI-MI","Marinette, WI-MI Micro Area",310M200US31940,2015,310M200US319402015,64432,11991,38086,14355,18.6,59.1,22.3,108600, WI,-MI Mi,31940,26.368811879281008,5.874787287793005,15.586704886303336,4.907319705184668
"Marinette, WI-MI","Marinette, WI-MI Micro Area",310M300US31940,2016,310M300US319402016,63772,11667,37434,14671,18.3,58.7,23.0,116300, WI,-MI Mi,31940,26.09870671662386,6.004110365671276,15.319873725617787,4.774722625334795
"Marinette, WI-MI","Marinette, WI-MI Micro Area",310M300US31940,2017,310M300US319402017,63356,11787,36779,14790,18.6,58.1,23.3,115300, WI,-MI Mi,31940,25.928458614100563,6.052811144998853,15.05181481419289,4.823832654908823
"Marinette, WI-MI","Marinette, WI-MI Micro Area",310M400US31940,2018,310M400US319402018,63417,11848,36334,15235,18.7,57.3,24.0,109900, WI,-MI Mi,31940,25.953422879134028,6.234927504669204,14.869698454522538,4.848796919942286
"Marinette, WI-MI","Marinette, WI-MI Micro Area",310M500US31940,2019,310M500US319402019,63130,11020,36127,15983,17.5,57.2,25.3,130100, WI,-MI Mi,31940,25.835968058402813,6.541046689013974,14.784983653507341,4.509937715881499
"Marion, IN","Marion, IN Micro Area",310M100US31980,2010,310M100US319802010,69975,15132,43376,11467,21.6,62.0,16.4,77400, IN, Micro,31980,168.98653233962847,27.69229819704923,104.75112292624115,36.54311121633809
"Marion, IN","Marion, IN Micro Area",310M100US31980,2011,310M100US319802011,69793,14904,43692,11197,21.4,62.6,16.0,82500, IN, Micro,31980,168.5470103834182,27.04026013014391,105.51424896010072,35.9925012931736
"Marion, IN","Marion, IN Micro Area",310M100US31980,2012,310M100US319802012,69330,14869,42672,11789,21.4,61.5,17.0,80600, IN, Micro,31980,167.42888584646576,28.469913965728903,103.05099404068062,35.90797784005625
"Marion, IN","Marion, IN Micro Area",310M200US31980,2013,310M200US319802013,69126,14570,42330,12226,21.1,61.2,17.7,77500, IN, Micro,31980,166.93623486258176,29.52524965179418,102.22507915593388,35.18590605485369
"Marion, IN","Marion, IN Micro Area",310M200US31980,2014,310M200US319802014,68569,14251,42302,12016,20.8,61.7,17.5,86100, IN, Micro,31980,165.59110448011413,29.018108933090044,102.15746039343999,34.415535153584074
"Marion, IN","Marion, IN Micro Area",310M200US31980,2015,310M200US319802015,67979,14179,41426,12374,20.9,60.9,18.2,84900, IN, Micro,31980,164.16628055613583,29.88266311069043,100.04195910970274,34.241658335742656
"Marion, IN","Marion, IN Micro Area",310M300US31980,2016,310M300US319802016,66937,13924,40496,12517,20.8,60.5,18.7,94100, IN, Micro,31980,161.64989660904197,30.228001790569913,97.79605021258442,33.62584460588763
"Marion, IN","Marion, IN Micro Area",310M300US31980,2017,310M300US319802017,66491,14096,39618,12777,21.2,59.6,19.2,99600, IN, Micro,31980,160.57282632074651,30.8558902994417,95.67571901724045,34.04121700406435
"Marion, IN","Marion, IN Micro Area",310M400US31980,2018,310M400US319802018,65936,13607,39796,12533,20.6,60.4,19.0,84500, IN, Micro,31980,159.23252584988558,30.26664108342356,96.1055811502373,32.86030361622472
"Marion, IN","Marion, IN Micro Area",310M500US31980,2019,310M500US319802019,65769,13465,39691,12613,20.5,60.3,19.2,100500, IN, Micro,31980,158.82922823072562,30.459837547691805,95.85201079088523,32.51737989214859
"Marion, OH","Marion, OH Micro Area",310M100US32020,2010,310M100US320202010,66482,14178,42689,9615,21.3,64.2,14.5,94800, OH, Micro,32020,164.63854967490977,23.810951161581443,105.71666085665629,35.11093765667204
"Marion, OH","Marion, OH Micro Area",310M100US32020,2011,310M100US320202011,66212,14409,42279,9524,21.8,63.9,14.4,100600, OH, Micro,32020,163.9699114207624,23.585595305553994,104.70132128554361,35.6829948296648
"Marion, OH","Marion, OH Micro Area",310M100US32020,2012,310M100US320202012,66238,13379,43045,9814,20.2,65.0,14.8,99300, OH, Micro,32020,164.03429880819883,24.30376231926784,106.5982727769395,33.132263711991484
"Marion, OH","Marion, OH Micro Area",310M200US32020,2013,310M200US320202013,65905,13786,41874,10245,20.9,63.5,15.5,96400, OH, Micro,32020,163.20964496141707,25.371107087925314,103.69836390432256,34.14017396916919
"Marion, OH","Marion, OH Micro Area",310M200US32020,2014,310M200US320202014,65720,13685,41028,11007,20.8,62.4,16.7,95100, OH, Micro,32020,162.7515039354272,27.258152827407898,101.60329737466078,33.890053733358506
"Marion, OH","Marion, OH Micro Area",310M200US32020,2015,310M200US320202015,65355,13794,40776,10785,21.1,62.4,16.5,91800, OH, Micro,32020,161.84760407333908,26.70838359622006,100.97923500412324,34.15998547299578
"Marion, OH","Marion, OH Micro Area",310M300US32020,2016,310M300US320202016,65096,13636,40459,11001,20.9,62.2,16.9,88200, OH, Micro,32020,161.20620663695325,27.243294199537957,100.19420416499466,33.76870827242065
"Marion, OH","Marion, OH Micro Area",310M300US32020,2017,310M300US320202017,64967,13452,40323,11192,20.7,62.1,17.2,98200, OH, Micro,32020,160.88674613774953,27.716293853397765,99.85740859994264,33.31304368440911
"Marion, OH","Marion, OH Micro Area",310M400US32020,2018,310M400US320202018,65256,13958,39891,11407,21.4,61.1,17.5,110700, OH, Micro,32020,161.60243671348505,28.248728018737342,98.78758739330685,34.56612130144085
"Marion, OH","Marion, OH Micro Area",310M500US32020,2019,310M500US320202019,65093,13720,39663,11710,21.1,60.9,18.0,118200, OH, Micro,32020,161.1987773230183,28.999088726169393,98.22295953424907,33.97672906259984
"Marquette, MI","Marquette, MI Micro Area",310M100US32100,2010,310M100US321002010,67131,12398,44909,9824,18.5,66.9,14.6,126000, MI, Micro,32100,37.10872896523168,5.430518737311168,24.824833669982414,6.8533765579380965
"Marquette, MI","Marquette, MI Micro Area",310M100US32100,2011,310M100US321002011,67694,12860,44766,10068,19.0,66.1,14.9,124600, MI, Micro,32100,37.41994456469281,5.565397256438196,24.745786013280917,7.108761294973699
"Marquette, MI","Marquette, MI Micro Area",310M100US32100,2012,310M100US321002012,67906,12460,44983,10463,18.3,66.2,15.4,125700, MI, Micro,32100,37.53713409770482,5.7837456787954755,24.865739450373397,6.887648968535948
"Marquette, MI","Marquette, MI Micro Area",310M200US32100,2013,310M200US321002013,67700,12371,44449,10880,18.3,65.7,16.1,132000, MI, Micro,32100,37.42326124958938,6.01425527910683,24.570554494579,6.838451475903549
"Marquette, MI","Marquette, MI Micro Area",310M200US32100,2014,310M200US321002014,67676,12189,44230,11257,18.0,65.4,16.6,137400, MI, Micro,32100,37.409994510003116,6.222653646774411,24.449495495854332,6.737845367374372
"Marquette, MI","Marquette, MI Micro Area",310M200US32100,2015,310M200US321002015,67215,11944,43646,11625,17.8,64.9,17.3,153500, MI, Micro,32100,37.155162553783605,6.426076987097142,24.126671499255217,6.602414067431249
"Marquette, MI","Marquette, MI Micro Area",310M300US32100,2016,310M300US321002016,66435,12403,42184,11848,18.7,63.5,17.8,155400, MI, Micro,32100,36.72399351722999,6.549347109086189,23.318505946125235,6.856140462018568
"Marquette, MI","Marquette, MI Micro Area",310M300US32100,2017,310M300US321002017,66502,12034,42349,12119,18.1,63.7,18.2,154900, MI, Micro,32100,36.76102983190832,6.699150710247765,23.409714780780806,6.652164340879743
"Marquette, MI","Marquette, MI Micro Area",310M400US32100,2018,310M400US321002018,66516,12450,41242,12824,18.7,62.0,19.3,156500, MI, Micro,32100,36.76876876333364,7.088861185594301,22.797786417364332,6.882121160375004
"Marquette, MI","Marquette, MI Micro Area",310M500US32100,2019,310M500US321002019,66699,12197,41405,13097,18.3,62.1,19.6,150600, MI, Micro,32100,36.86992765267891,7.239770348388067,22.887889690387713,6.742267613903127
"Martinsville, VA","Martinsville, VA Micro Area",310M100US32300,2010,310M100US323002010,65465,13323,39785,12357,20.4,60.8,18.9,90400, VA, Micro,32300,166.4483880680999,31.418356852631334,101.15556586403962,33.874465351428924
"Martinsville, VA","Martinsville, VA Micro Area",310M100US32300,2011,310M100US323002011,67030,13617,40174,13239,20.3,59.9,19.8,92800, VA, Micro,32300,170.42748724058254,33.66089069935957,102.14461990755129,34.62197663367167
"Martinsville, VA","Martinsville, VA Micro Area",310M100US32300,2012,310M100US323002012,66213,13603,39039,13571,20.5,59.0,20.5,98900, VA, Micro,32300,168.35021949366987,34.50501908610988,99.2588195492332,34.586380858326784
"Martinsville, VA","Martinsville, VA Micro Area",310M200US32300,2013,310M200US323002013,66688,13697,38560,14431,20.5,57.8,21.6,93800, VA, Micro,32300,169.55793330001444,36.69161671443901,98.04093552136152,34.825381064213914
"Martinsville, VA","Martinsville, VA Micro Area",310M200US32300,2014,310M200US323002014,65878,12741,38908,14229,19.3,59.1,21.6,90700, VA, Micro,32300,167.4984634407742,36.17802052731984,98.92574479422028,32.39469811923411
"Martinsville, VA","Martinsville, VA Micro Area",310M200US32300,2015,310M200US323002015,65553,13590,38002,13961,20.7,58.0,21.3,98300, VA, Micro,32300,166.67213294169636,35.49661568500332,96.62218961832936,34.55332763836367
"Martinsville, VA","Martinsville, VA Micro Area",310M300US32300,2016,310M300US323002016,65659,13433,38164,14062,20.5,58.1,21.4,95800, VA, Micro,32300,166.9416438121648,35.7534137785629,97.0340835901774,34.154146443424516
"Martinsville, VA","Martinsville, VA Micro Area",310M300US32300,2017,310M300US323002017,64435,12856,36671,14908,20.0,56.9,23.1,97900, VA, Micro,32300,163.82955602486848,37.90441563154713,93.23804840518278,32.687091988138576
"Martinsville, VA","Martinsville, VA Micro Area",310M400US32300,2018,310M400US323002018,64947,12478,37300,15169,19.2,57.4,23.4,86400, VA, Micro,32300,165.13134438033885,38.568022586191205,94.83731574032117,31.726006053826477
"Martinsville, VA","Martinsville, VA Micro Area",310M500US32300,2019,310M500US323002019,62934,11444,36357,15133,18.2,57.8,24.0,91500, VA, Micro,32300,160.01318039681965,38.47649059244719,92.43968601530447,29.097003789067976
"Mayagüez, PR","Mayag?ez, PR Metro Area",310M100US32420,2010,310M100US324202010,105538,20354,65978,19206,19.3,62.5,18.2,94000, PR, Metro,32420,779.576189059135,141.86871351617185,487.35884517182063,150.34863037114246
"Mayagüez, PR","Mayag?ez, PR Metro Area",310M100US32420,2011,310M100US324202011,108552,23384,65732,19436,21.5,60.6,17.9,100700, PR, Metro,32420,801.8396641470107,143.56765156202835,485.5417201314698,172.7302924535126
"Mayagüez, PR","Mayagüez, PR Metro Area",310M100US32420,2012,310M100US324202012,100017,19825,60283,19909,19.8,60.3,19.9,105000, PR, Metro,32420,738.7942892714236,147.06155458676795,445.291661818983,146.44107286567257
"Mayagüez, PR","Mayagüez, PR Metro Area",310M200US32420,2013,310M200US324202013,101856,19376,61785,20695,19.0,60.7,20.3,103500, PR, Metro,32420,752.3784069511195,152.86749069130357,456.38646592714144,143.12445033267448
"Mayagüez, PR","Mayagüez, PR Metro Area",310M200US32420,2014,310M200US324202014,99223,19064,59086,21073,19.2,59.5,21.2,104600, PR, Metro,32420,732.9292596696407,155.65965843623292,436.4497972933735,140.81980394003438
"Mayagüez, PR","Mayagüez, PR Metro Area",310M200US32420,2015,310M200US324202015,98464,18474,59867,20123,18.8,60.8,20.4,98300, PR, Metro,32420,727.3227641183144,148.64230563813007,442.2187999621296,136.46165851805472
"Mayagüez, PR","Mayagüez, PR Metro Area",310M300US32420,2016,310M300US324202016,93970,17121,53710,23139,18.2,57.2,24.6,105200, PR, Metro,32420,694.12699203971,170.92055410031764,396.73896714326725,126.46747079612508
"Mayagüez, PR","Mayagüez, PR Metro Area",310M300US32420,2017,310M300US324202017,94618,18312,54414,21892,19.4,57.5,23.1,97900, PR, Metro,32420,698.9135653167317,161.70935521691317,401.9391949010192,135.2650151987993
"Mayagüez, PR","Mayagüez, PR Metro Area",310M400US32420,2018,310M400US324202018,87598,15034,50202,22362,17.2,57.3,25.5,94200, PR, Metro,32420,647.0590214823296,165.1810981801851,370.826468600378,111.05145470176652
"Mayagüez, PR","Mayagüez, PR Metro Area",310M500US32420,2019,310M500US324202019,94806,16222,55601,22983,17.1,58.6,24.2,92000, PR, Metro,32420,700.3022625020404,169.7682309039976,410.70719255506987,119.82683904297302
"McAllen-Edinburg-Mission, TX","McAllen-Edinburg-Mission, TX Metro Area",310M100US32580,2010,310M100US325802010,780087,270275,436668,73144,34.6,56.0,9.4,80400, TX, Metro,32580,496.6152403059159,46.56458207473771,277.98948547265076,172.06117275852748
"McAllen-Edinburg-Mission, TX","McAllen-Edinburg-Mission, TX Metro Area",310M100US32580,2011,310M100US325802011,797810,274666,447324,75820,34.4,56.1,9.5,77600, TX, Metro,32580,507.8979714678783,48.268164345764696,284.77325702723357,174.85655009488005
"McAllen-Edinburg-Mission, TX","McAllen-Edinburg-Mission, TX Metro Area",310M100US32580,2012,310M100US325802012,806552,275241,452258,79053,34.1,56.1,9.8,80300, TX, Metro,32580,513.4632615326459,50.32634128232309,287.9143164163394,175.22260383398338
"McAllen-Edinburg-Mission, TX","McAllen-Edinburg-Mission, TX Metro Area",310M200US32580,2013,310M200US325802013,815996,277645,456649,81702,34.0,56.0,10.0,79400, TX, Metro,32580,519.4754554667187,52.01273494299218,290.7096937526919,176.75302677103454
"McAllen-Edinburg-Mission, TX","McAllen-Edinburg-Mission, TX Metro Area",310M200US32580,2014,310M200US325802014,831073,278703,465956,86414,33.5,56.1,10.4,79400, TX, Metro,32580,529.0737028136073,55.01246575804419,296.6346714045784,177.42656565098468
"McAllen-Edinburg-Mission, TX","McAllen-Edinburg-Mission, TX Metro Area",310M200US32580,2015,310M200US325802015,842304,281281,471565,89458,33.4,56.0,10.6,81700, TX, Metro,32580,536.2235281072934,56.950322422097315,300.2054460526316,179.0677596325645
"McAllen-Edinburg-Mission, TX","McAllen-Edinburg-Mission, TX Metro Area",310M300US32580,2016,310M300US325802016,849843,282892,473191,93760,33.3,55.7,11.0,85200, TX, Metro,32580,541.0229700883369,59.68904100578868,301.240582365296,180.09334671725227
"McAllen-Edinburg-Mission, TX","McAllen-Edinburg-Mission, TX Metro Area",310M300US32580,2017,310M300US325802017,860661,284500,483319,92842,33.1,56.2,10.8,86100, TX, Metro,32580,547.9098733050671,59.104628253620234,307.68822109510216,181.11702395634472
"McAllen-Edinburg-Mission, TX","McAllen-Edinburg-Mission, TX Metro Area",310M400US32580,2018,310M400US325802018,865939,281292,488632,96015,32.5,56.4,11.1,87500, TX, Metro,32580,551.2699283224365,61.12460827827219,311.07055764441697,179.07476239974733
"McAllen-Edinburg-Mission, TX","McAllen-Edinburg-Mission, TX Metro Area",310M500US32580,2019,310M500US325802019,868707,278587,491340,98780,32.1,56.6,11.4,93400, TX, Metro,32580,553.0320791917201,62.884849301960394,312.79451160179406,177.35271828796556
"Meadville, PA","Meadville, PA Micro Area",310M100US32740,2010,310M100US327402010,88657,19367,54658,14632,21.8,61.7,16.5,102900, PA, Micro,32740,87.58012709450952,14.454272303900012,53.99409619919128,19.13175859141823
"Meadville, PA","Meadville, PA Micro Area",310M100US32740,2011,310M100US327402011,88740,19257,54327,15156,21.7,61.2,17.1,103700, PA, Micro,32740,87.66211893439633,14.971907534028745,53.667116693136684,19.0230947072309
"Meadville, PA","Meadville, PA Micro Area",310M100US32740,2012,310M100US327402012,87598,18881,53433,15284,21.6,61.0,17.4,104600, PA, Micro,32740,86.53399024583334,15.098352781083092,52.783975670741484,18.651661794008756
"Meadville, PA","Meadville, PA Micro Area",310M200US32740,2013,310M200US327402013,87376,18922,53010,15444,21.7,60.7,17.7,100400, PA, Micro,32740,86.31468677047344,15.256409339901024,52.36611364336657,18.692163787205853
"Meadville, PA","Meadville, PA Micro Area",310M200US32740,2014,310M200US327402014,87175,18667,52589,15919,21.4,60.3,18.3,100300, PA, Micro,32740,86.11612821845841,15.725639748891764,51.950227322976886,18.440261146589773
"Meadville, PA","Meadville, PA Micro Area",310M200US32740,2015,310M200US327402015,86484,18267,51530,16687,21.1,59.6,19.3,110400, PA, Micro,32740,85.43352145506347,16.484311231217845,50.90409047430069,18.045119749544938
"Meadville, PA","Meadville, PA Micro Area",310M300US32740,2016,310M300US327402016,86257,18167,51522,16568,21.1,59.7,19.2,114500, PA, Micro,32740,85.20927871224053,16.366756665597006,50.89618764635979,17.946334400283728
"Meadville, PA","Meadville, PA Micro Area",310M300US32740,2017,310M300US327402017,86159,17722,51121,17316,20.6,59.3,20.1,114600, PA, Micro,32740,85.11246906996455,17.105671078070845,50.50005839582234,17.506739596071352
"Meadville, PA","Meadville, PA Micro Area",310M400US32740,2018,310M400US327402018,85063,17737,49770,17556,20.9,58.5,20.6,113700, PA, Micro,32740,84.02978164206169,17.342755916297747,49.165468327303415,17.521557398460534
"Meadville, PA","Meadville, PA Micro Area",310M500US32740,2019,310M500US327402019,84629,17159,49410,18060,20.3,58.4,21.3,114600, PA, Micro,32740,83.60105322626805,17.840634076574236,48.80984106996307,16.95057807973075
"Medford, OR","Medford, OR Metro Area",310M100US32780,2010,310M100US327802010,203462,44238,122645,36579,21.7,60.3,18.0,236200, OR, Metro,32780,73.10258028788084,13.142598049514865,44.06555503930535,15.894427199060624
"Medford, OR","Medford, OR Metro Area",310M100US32780,2011,310M100US327802011,204822,44138,123695,36989,21.5,60.4,18.1,234200, OR, Metro,32780,73.59121948926251,13.28990839699022,44.44281324625444,15.858497846017853
"Medford, OR","Medford, OR Metro Area",310M100US32780,2012,310M100US327802012,206412,44479,123315,38618,21.5,59.7,18.7,199400, OR, Metro,32780,74.16249620264256,13.875197558056945,44.30628170469191,15.9810169398937
"Medford, OR","Medford, OR Metro Area",310M200US32780,2013,310M200US327802013,208545,44712,123761,40072,21.4,59.3,19.2,199800, OR, Metro,32780,74.92886930304485,14.397610351298823,44.466526619262666,16.064732332483352
